10181
23564
11797
17380
16066
10215
17953
13293
23914
13111
14004
10628
11797
27394
14173
11975
16797
22715
19834
20716
28583
13805
17831
10909
10717
10371
21708
17359
14034
16025
10505
10114
21796
13899
22662
